"","type","date","country","cases","province","long","lat"
"9912","death",2020-02-09,"China",91,"Hubei",112.2707,30.9756
"9913","death",2020-02-09,"Germany",0,"",10.451526,51.165691
"9914","death",2020-02-09,"Italy",0,"",12.56738,41.87194
"9915","death",2020-02-09,"Japan",0,"",138.252924,36.204824
"9916","death",2020-02-09,"Spain",0,"",-3.74922,40.463667
"9917","death",2020-02-09,"US",0,"",-100,40
"9918","death",2020-02-10,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"9919","death",2020-02-10,"Australia",0,"New South Wales",151.2093,-33.8688
"9920","death",2020-02-10,"Australia",0,"Northern Territory",130.8456,-12.4634
"9921","death",2020-02-10,"Australia",0,"Queensland",153.0251,-27.4698
"9922","death",2020-02-10,"Australia",0,"South Australia",138.6007,-34.9285
"9923","death",2020-02-10,"Australia",0,"Tasmania",147.3272,-42.8821
"9924","death",2020-02-10,"Australia",0,"Victoria",144.9631,-37.8136
"9925","death",2020-02-10,"Australia",0,"Western Australia",115.8605,-31.9505
"9926","death",2020-02-10,"Belgium",0,"",4.469936,50.8333
"9927","death",2020-02-10,"China",0,"Beijing",116.4142,40.1824
"9928","death",2020-02-10,"China",0,"Chongqing",107.874,30.0572
"9929","death",2020-02-10,"China",0,"Fujian",117.9874,26.0789
"9930","death",2020-02-10,"China",0,"Gansu",104.2861,35.7518
"9931","death",2020-02-10,"China",0,"Guangdong",113.4244,23.3417
"9932","death",2020-02-10,"China",0,"Guangxi",108.7881,23.8298
"9933","death",2020-02-10,"China",0,"Guizhou",106.8748,26.8154
"9934","death",2020-02-10,"China",0,"Hainan",109.7453,19.1959
"9935","death",2020-02-10,"China",0,"Hebei",116.1306,39.549
"9936","death",2020-02-10,"China",0,"Henan",114.9042,37.8957
"9937","death",2020-02-10,"China",0,"Hong Kong",114.2,22.3
"9938","death",2020-02-10,"China",0,"Hunan",111.7088,27.6104
"9939","death",2020-02-10,"China",0,"Inner Mongolia",113.9448,44.0935
"9940","death",2020-02-10,"China",0,"Jiangsu",119.455,32.9711
"9941","death",2020-02-10,"China",0,"Jilin",126.1923,43.6661
"9942","death",2020-02-10,"China",0,"Liaoning",122.6085,41.2956
"9943","death",2020-02-10,"China",0,"Macau",113.55,22.1667
"9944","death",2020-02-10,"China",0,"Ningxia",106.1655,37.2692
"9945","death",2020-02-10,"China",0,"Qinghai",95.9956,35.7452
"9946","death",2020-02-10,"China",0,"Shaanxi",108.8701,35.1917
"9947","death",2020-02-10,"China",0,"Shandong",118.1498,36.3427
"9948","death",2020-02-10,"China",0,"Shanghai",121.4491,31.202
"9949","death",2020-02-10,"China",0,"Shanxi",112.2922,37.5777
"9950","death",2020-02-10,"China",0,"Sichuan",102.7103,30.6171
"9951","death",2020-02-10,"China",0,"Tianjin",117.323,39.3054
"9952","death",2020-02-10,"China",0,"Tibet",88.0924,31.6927
"9953","death",2020-02-10,"China",0,"Xinjiang",85.2401,41.1129
"9954","death",2020-02-10,"China",0,"Yunnan",101.487,24.974
"9955","death",2020-02-10,"China",0,"Zhejiang",120.0934,29.1832
"9956","death",2020-02-10,"China",1,"Heilongjiang",127.7615,47.862
"9957","death",2020-02-10,"China",1,"Jiangxi",115.7221,27.614
"9958","death",2020-02-10,"China",2,"Anhui",117.2264,31.8257
"9959","death",2020-02-10,"China",103,"Hubei",112.2707,30.9756
"9960","death",2020-02-10,"Germany",0,"",10.451526,51.165691
"9961","death",2020-02-10,"Italy",0,"",12.56738,41.87194
"9962","death",2020-02-10,"Japan",0,"",138.252924,36.204824
"9963","death",2020-02-10,"Spain",0,"",-3.74922,40.463667
"9964","death",2020-02-10,"US",0,"",-100,40
"9965","death",2020-02-11,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"9966","death",2020-02-11,"Australia",0,"New South Wales",151.2093,-33.8688
"9967","death",2020-02-11,"Australia",0,"Northern Territory",130.8456,-12.4634
"9968","death",2020-02-11,"Australia",0,"Queensland",153.0251,-27.4698
"9969","death",2020-02-11,"Australia",0,"South Australia",138.6007,-34.9285
"9970","death",2020-02-11,"Australia",0,"Tasmania",147.3272,-42.8821
"9971","death",2020-02-11,"Australia",0,"Victoria",144.9631,-37.8136
"9972","death",2020-02-11,"Australia",0,"Western Australia",115.8605,-31.9505
"9973","death",2020-02-11,"Belgium",0,"",4.469936,50.8333
"9974","death",2020-02-11,"China",0,"Fujian",117.9874,26.0789
"9975","death",2020-02-11,"China",0,"Gansu",104.2861,35.7518
"9976","death",2020-02-11,"China",0,"Guangdong",113.4244,23.3417
"9977","death",2020-02-11,"China",0,"Guangxi",108.7881,23.8298
"9978","death",2020-02-11,"China",0,"Guizhou",106.8748,26.8154
"9979","death",2020-02-11,"China",0,"Hainan",109.7453,19.1959
"9980","death",2020-02-11,"China",0,"Hebei",116.1306,39.549
"9981","death",2020-02-11,"China",0,"Hong Kong",114.2,22.3
"9982","death",2020-02-11,"China",0,"Hunan",111.7088,27.6104
"9983","death",2020-02-11,"China",0,"Inner Mongolia",113.9448,44.0935
"9984","death",2020-02-11,"China",0,"Jiangsu",119.455,32.9711
"9985","death",2020-02-11,"China",0,"Jiangxi",115.7221,27.614
"9986","death",2020-02-11,"China",0,"Jilin",126.1923,43.6661
"9987","death",2020-02-11,"China",0,"Liaoning",122.6085,41.2956
"9988","death",2020-02-11,"China",0,"Macau",113.55,22.1667
"9989","death",2020-02-11,"China",0,"Ningxia",106.1655,37.2692
"9990","death",2020-02-11,"China",0,"Qinghai",95.9956,35.7452
"9991","death",2020-02-11,"China",0,"Shaanxi",108.8701,35.1917
"9992","death",2020-02-11,"China",0,"Shandong",118.1498,36.3427
"9993","death",2020-02-11,"China",0,"Shanghai",121.4491,31.202
"9994","death",2020-02-11,"China",0,"Shanxi",112.2922,37.5777
"9995","death",2020-02-11,"China",0,"Sichuan",102.7103,30.6171
"9996","death",2020-02-11,"China",0,"Tibet",88.0924,31.6927
"9997","death",2020-02-11,"China",0,"Xinjiang",85.2401,41.1129
"9998","death",2020-02-11,"China",0,"Yunnan",101.487,24.974
"9999","death",2020-02-11,"China",0,"Zhejiang",120.0934,29.1832
"10000","death",2020-02-11,"China",1,"Anhui",117.2264,31.8257
"10001","death",2020-02-11,"China",1,"Beijing",116.4142,40.1824
"10002","death",2020-02-11,"China",1,"Chongqing",107.874,30.0572
"10003","death",2020-02-11,"China",1,"Heilongjiang",127.7615,47.862
"10004","death",2020-02-11,"China",1,"Henan",114.9042,37.8957
"10005","death",2020-02-11,"China",1,"Tianjin",117.323,39.3054
"10006","death",2020-02-11,"China",94,"Hubei",112.2707,30.9756
"10007","death",2020-02-11,"Germany",0,"",10.451526,51.165691
"10008","death",2020-02-11,"Italy",0,"",12.56738,41.87194
"10009","death",2020-02-11,"Japan",0,"",138.252924,36.204824
"10010","death",2020-02-11,"Spain",0,"",-3.74922,40.463667
"10011","death",2020-02-11,"US",0,"",-100,40
"10012","death",2020-02-12,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"10013","death",2020-02-12,"Australia",0,"New South Wales",151.2093,-33.8688
"10014","death",2020-02-12,"Australia",0,"Northern Territory",130.8456,-12.4634
"10015","death",2020-02-12,"Australia",0,"Queensland",153.0251,-27.4698
"10016","death",2020-02-12,"Australia",0,"South Australia",138.6007,-34.9285
"10017","death",2020-02-12,"Australia",0,"Tasmania",147.3272,-42.8821
"10018","death",2020-02-12,"Australia",0,"Victoria",144.9631,-37.8136
"10019","death",2020-02-12,"Australia",0,"Western Australia",115.8605,-31.9505
"10020","death",2020-02-12,"Belgium",0,"",4.469936,50.8333
"10021","death",2020-02-12,"China",0,"Anhui",117.2264,31.8257
"10022","death",2020-02-12,"China",0,"Beijing",116.4142,40.1824
"10023","death",2020-02-12,"China",0,"Chongqing",107.874,30.0572
"10024","death",2020-02-12,"China",0,"Fujian",117.9874,26.0789
"10025","death",2020-02-12,"China",0,"Gansu",104.2861,35.7518
"10026","death",2020-02-12,"China",0,"Guangdong",113.4244,23.3417
"10027","death",2020-02-12,"China",0,"Guangxi",108.7881,23.8298
"10028","death",2020-02-12,"China",0,"Guizhou",106.8748,26.8154
"10029","death",2020-02-12,"China",0,"Hebei",116.1306,39.549
"10030","death",2020-02-12,"China",0,"Heilongjiang",127.7615,47.862
"10031","death",2020-02-12,"China",0,"Hong Kong",114.2,22.3
"10032","death",2020-02-12,"China",0,"Hubei",112.2707,30.9756
"10033","death",2020-02-12,"China",0,"Inner Mongolia",113.9448,44.0935
"10034","death",2020-02-12,"China",0,"Jiangsu",119.455,32.9711
"10035","death",2020-02-12,"China",0,"Jiangxi",115.7221,27.614
"10036","death",2020-02-12,"China",0,"Jilin",126.1923,43.6661
"10037","death",2020-02-12,"China",0,"Macau",113.55,22.1667
"10038","death",2020-02-12,"China",0,"Ningxia",106.1655,37.2692
"10039","death",2020-02-12,"China",0,"Qinghai",95.9956,35.7452
"10040","death",2020-02-12,"China",0,"Shaanxi",108.8701,35.1917
"10041","death",2020-02-12,"China",0,"Shanghai",121.4491,31.202
"10042","death",2020-02-12,"China",0,"Shanxi",112.2922,37.5777
"10043","death",2020-02-12,"China",0,"Sichuan",102.7103,30.6171
"10044","death",2020-02-12,"China",0,"Tianjin",117.323,39.3054
"10045","death",2020-02-12,"China",0,"Tibet",88.0924,31.6927
"10046","death",2020-02-12,"China",0,"Xinjiang",85.2401,41.1129
"10047","death",2020-02-12,"China",0,"Yunnan",101.487,24.974
"10048","death",2020-02-12,"China",0,"Zhejiang",120.0934,29.1832
"10049","death",2020-02-12,"China",1,"Hainan",109.7453,19.1959
"10050","death",2020-02-12,"China",1,"Henan",114.9042,37.8957
"10051","death",2020-02-12,"China",1,"Hunan",111.7088,27.6104
"10052","death",2020-02-12,"China",1,"Liaoning",122.6085,41.2956
"10053","death",2020-02-12,"China",1,"Shandong",118.1498,36.3427
"10054","death",2020-02-12,"Germany",0,"",10.451526,51.165691
"10055","death",2020-02-12,"Italy",0,"",12.56738,41.87194
"10056","death",2020-02-12,"Japan",0,"",138.252924,36.204824
"10057","death",2020-02-12,"Spain",0,"",-3.74922,40.463667
"10058","death",2020-02-12,"US",0,"",-100,40
"10059","death",2020-02-13,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"10060","death",2020-02-13,"Australia",0,"New South Wales",151.2093,-33.8688
"10061","death",2020-02-13,"Australia",0,"Northern Territory",130.8456,-12.4634
"10062","death",2020-02-13,"Australia",0,"Queensland",153.0251,-27.4698
"10063","death",2020-02-13,"Australia",0,"South Australia",138.6007,-34.9285
"10064","death",2020-02-13,"Australia",0,"Tasmania",147.3272,-42.8821
"10065","death",2020-02-13,"Australia",0,"Victoria",144.9631,-37.8136
"10066","death",2020-02-13,"Australia",0,"Western Australia",115.8605,-31.9505
"10067","death",2020-02-13,"Belgium",0,"",4.469936,50.8333
"10068","death",2020-02-13,"China",0,"Beijing",116.4142,40.1824
"10069","death",2020-02-13,"China",0,"Fujian",117.9874,26.0789
"10070","death",2020-02-13,"China",0,"Gansu",104.2861,35.7518
"10071","death",2020-02-13,"China",0,"Guizhou",106.8748,26.8154
"10072","death",2020-02-13,"China",0,"Hainan",109.7453,19.1959
"10073","death",2020-02-13,"China",0,"Hong Kong",114.2,22.3
"10074","death",2020-02-13,"China",0,"Hunan",111.7088,27.6104
"10075","death",2020-02-13,"China",0,"Inner Mongolia",113.9448,44.0935
"10076","death",2020-02-13,"China",0,"Jiangsu",119.455,32.9711
"10077","death",2020-02-13,"China",0,"Jiangxi",115.7221,27.614
"10078","death",2020-02-13,"China",0,"Jilin",126.1923,43.6661
"10079","death",2020-02-13,"China",0,"Liaoning",122.6085,41.2956
"10080","death",2020-02-13,"China",0,"Macau",113.55,22.1667
"10081","death",2020-02-13,"China",0,"Ningxia",106.1655,37.2692
"10082","death",2020-02-13,"China",0,"Qinghai",95.9956,35.7452
"10083","death",2020-02-13,"China",0,"Shaanxi",108.8701,35.1917
"10084","death",2020-02-13,"China",0,"Shandong",118.1498,36.3427
"10085","death",2020-02-13,"China",0,"Shanghai",121.4491,31.202
"10086","death",2020-02-13,"China",0,"Shanxi",112.2922,37.5777
"10087","death",2020-02-13,"China",0,"Sichuan",102.7103,30.6171
"10088","death",2020-02-13,"China",0,"Tibet",88.0924,31.6927
"10089","death",2020-02-13,"China",0,"Yunnan",101.487,24.974
"10090","death",2020-02-13,"China",0,"Zhejiang",120.0934,29.1832
"10091","death",2020-02-13,"China",1,"Anhui",117.2264,31.8257
"10092","death",2020-02-13,"China",1,"Chongqing",107.874,30.0572
"10093","death",2020-02-13,"China",1,"Guangdong",113.4244,23.3417
"10094","death",2020-02-13,"China",1,"Guangxi",108.7881,23.8298
"10095","death",2020-02-13,"China",1,"Hebei",116.1306,39.549
"10096","death",2020-02-13,"China",1,"Heilongjiang",127.7615,47.862
"10097","death",2020-02-13,"China",1,"Tianjin",117.323,39.3054
"10098","death",2020-02-13,"China",1,"Xinjiang",85.2401,41.1129
"10099","death",2020-02-13,"China",2,"Henan",114.9042,37.8957
"10100","death",2020-02-13,"China",242,"Hubei",112.2707,30.9756
"10101","death",2020-02-13,"Germany",0,"",10.451526,51.165691
"10102","death",2020-02-13,"Italy",0,"",12.56738,41.87194
"10103","death",2020-02-13,"Japan",1,"",138.252924,36.204824
"10104","death",2020-02-13,"Spain",0,"",-3.74922,40.463667
"10105","death",2020-02-13,"US",0,"",-100,40
"10106","death",2020-02-14,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"10107","death",2020-02-14,"Australia",0,"New South Wales",151.2093,-33.8688
"10108","death",2020-02-14,"Australia",0,"Northern Territory",130.8456,-12.4634
"10109","death",2020-02-14,"Australia",0,"Queensland",153.0251,-27.4698
"10110","death",2020-02-14,"Australia",0,"South Australia",138.6007,-34.9285
"10111","death",2020-02-14,"Australia",0,"Tasmania",147.3272,-42.8821
"10112","death",2020-02-14,"Australia",0,"Victoria",144.9631,-37.8136
"10113","death",2020-02-14,"Australia",0,"Western Australia",115.8605,-31.9505
"10114","death",2020-02-14,"Belgium",0,"",4.469936,50.8333
"10115","death",2020-02-14,"China",0,"Beijing",116.4142,40.1824
"10116","death",2020-02-14,"China",0,"Fujian",117.9874,26.0789
"10117","death",2020-02-14,"China",0,"Gansu",104.2861,35.7518
"10118","death",2020-02-14,"China",0,"Guangdong",113.4244,23.3417
"10119","death",2020-02-14,"China",0,"Guangxi",108.7881,23.8298
"10120","death",2020-02-14,"China",0,"Guizhou",106.8748,26.8154
"10121","death",2020-02-14,"China",0,"Hainan",109.7453,19.1959
"10122","death",2020-02-14,"China",0,"Hebei",116.1306,39.549
"10123","death",2020-02-14,"China",0,"Hong Kong",114.2,22.3
"10124","death",2020-02-14,"China",0,"Hunan",111.7088,27.6104
"10125","death",2020-02-14,"China",0,"Inner Mongolia",113.9448,44.0935
"10126","death",2020-02-14,"China",0,"Jiangsu",119.455,32.9711
"10127","death",2020-02-14,"China",0,"Jiangxi",115.7221,27.614
"10128","death",2020-02-14,"China",0,"Jilin",126.1923,43.6661
"10129","death",2020-02-14,"China",0,"Liaoning",122.6085,41.2956
"10130","death",2020-02-14,"China",0,"Macau",113.55,22.1667
"10131","death",2020-02-14,"China",0,"Ningxia",106.1655,37.2692
"10132","death",2020-02-14,"China",0,"Qinghai",95.9956,35.7452
"10133","death",2020-02-14,"China",0,"Shaanxi",108.8701,35.1917
"10134","death",2020-02-14,"China",0,"Shandong",118.1498,36.3427
"10135","death",2020-02-14,"China",0,"Shanghai",121.4491,31.202
"10136","death",2020-02-14,"China",0,"Shanxi",112.2922,37.5777
"10137","death",2020-02-14,"China",0,"Sichuan",102.7103,30.6171
"10138","death",2020-02-14,"China",0,"Tianjin",117.323,39.3054
"10139","death",2020-02-14,"China",0,"Tibet",88.0924,31.6927
"10140","death",2020-02-14,"China",0,"Xinjiang",85.2401,41.1129
"10141","death",2020-02-14,"China",0,"Yunnan",101.487,24.974
"10142","death",2020-02-14,"China",0,"Zhejiang",120.0934,29.1832
"10143","death",2020-02-14,"China",1,"Anhui",117.2264,31.8257
"10144","death",2020-02-14,"China",1,"Chongqing",107.874,30.0572
"10145","death",2020-02-14,"China",1,"Henan",114.9042,37.8957
"10146","death",2020-02-14,"China",2,"Heilongjiang",127.7615,47.862
"10147","death",2020-02-14,"China",147,"Hubei",112.2707,30.9756
"10148","death",2020-02-14,"Germany",0,"",10.451526,51.165691
"10149","death",2020-02-14,"Italy",0,"",12.56738,41.87194
"10150","death",2020-02-14,"Japan",0,"",138.252924,36.204824
"10151","death",2020-02-14,"Spain",0,"",-3.74922,40.463667
"10152","death",2020-02-14,"US",0,"",-100,40
"10153","death",2020-02-15,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"10154","death",2020-02-15,"Australia",0,"New South Wales",151.2093,-33.8688
"10155","death",2020-02-15,"Australia",0,"Northern Territory",130.8456,-12.4634
"10156","death",2020-02-15,"Australia",0,"Queensland",153.0251,-27.4698
"10157","death",2020-02-15,"Australia",0,"South Australia",138.6007,-34.9285
"10158","death",2020-02-15,"Australia",0,"Tasmania",147.3272,-42.8821
"10159","death",2020-02-15,"Australia",0,"Victoria",144.9631,-37.8136
"10160","death",2020-02-15,"Australia",0,"Western Australia",115.8605,-31.9505
"10161","death",2020-02-15,"Belgium",0,"",4.469936,50.8333
"10162","death",2020-02-15,"China",0,"Anhui",117.2264,31.8257
"10163","death",2020-02-15,"China",0,"Chongqing",107.874,30.0572
"10164","death",2020-02-15,"China",0,"Fujian",117.9874,26.0789
"10165","death",2020-02-15,"China",0,"Gansu",104.2861,35.7518
"10166","death",2020-02-15,"China",0,"Guangdong",113.4244,23.3417
"10167","death",2020-02-15,"China",0,"Guangxi",108.7881,23.8298
"10168","death",2020-02-15,"China",0,"Guizhou",106.8748,26.8154
"10169","death",2020-02-15,"China",0,"Hainan",109.7453,19.1959
"10170","death",2020-02-15,"China",0,"Hebei",116.1306,39.549
"10171","death",2020-02-15,"China",0,"Heilongjiang",127.7615,47.862
"10172","death",2020-02-15,"China",0,"Hong Kong",114.2,22.3
"10173","death",2020-02-15,"China",0,"Hunan",111.7088,27.6104
"10174","death",2020-02-15,"China",0,"Inner Mongolia",113.9448,44.0935
"10175","death",2020-02-15,"China",0,"Jiangsu",119.455,32.9711
"10176","death",2020-02-15,"China",0,"Jiangxi",115.7221,27.614
"10177","death",2020-02-15,"China",0,"Jilin",126.1923,43.6661
"10178","death",2020-02-15,"China",0,"Liaoning",122.6085,41.2956
"10179","death",2020-02-15,"China",0,"Macau",113.55,22.1667
"10180","death",2020-02-15,"China",0,"Ningxia",106.1655,37.2692
"10181","death",2020-02-15,"China",0,"Qinghai",95.9956,35.7452
"10182","death",2020-02-15,"China",0,"Shaanxi",108.8701,35.1917
"10183","death",2020-02-15,"China",0,"Shandong",118.1498,36.3427
"10184","death",2020-02-15,"China",0,"Shanghai",121.4491,31.202
"10185","death",2020-02-15,"China",0,"Shanxi",112.2922,37.5777
"10186","death",2020-02-15,"China",0,"Sichuan",102.7103,30.6171
"10187","death",2020-02-15,"China",0,"Tianjin",117.323,39.3054
"10188","death",2020-02-15,"China",0,"Tibet",88.0924,31.6927
"10189","death",2020-02-15,"China",0,"Xinjiang",85.2401,41.1129
"10190","death",2020-02-15,"China",0,"Yunnan",101.487,24.974
"10191","death",2020-02-15,"China",0,"Zhejiang",120.0934,29.1832
"10192","death",2020-02-15,"China",1,"Beijing",116.4142,40.1824
"10193","death",2020-02-15,"China",2,"Henan",114.9042,37.8957
"10194","death",2020-02-15,"China",139,"Hubei",112.2707,30.9756
"10195","death",2020-02-15,"Germany",0,"",10.451526,51.165691
"10196","death",2020-02-15,"Italy",0,"",12.56738,41.87194
"10197","death",2020-02-15,"Japan",0,"",138.252924,36.204824
"10198","death",2020-02-15,"Spain",0,"",-3.74922,40.463667
"10199","death",2020-02-15,"US",0,"",-100,40
"10200","death",2020-02-16,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"10201","death",2020-02-16,"Australia",0,"New South Wales",151.2093,-33.8688
"10202","death",2020-02-16,"Australia",0,"Northern Territory",130.8456,-12.4634
"10203","death",2020-02-16,"Australia",0,"Queensland",153.0251,-27.4698
"10204","death",2020-02-16,"Australia",0,"South Australia",138.6007,-34.9285
"10205","death",2020-02-16,"Australia",0,"Tasmania",147.3272,-42.8821
"10206","death",2020-02-16,"Australia",0,"Victoria",144.9631,-37.8136
"10207","death",2020-02-16,"Australia",0,"Western Australia",115.8605,-31.9505
"10208","death",2020-02-16,"Belgium",0,"",4.469936,50.8333
"10209","death",2020-02-16,"China",0,"Anhui",117.2264,31.8257
"10210","death",2020-02-16,"China",0,"Beijing",116.4142,40.1824
